user_ranking,user_name,game_platform,user_average_ranking,game_title
3,Nathan1423,PlayStation 4,7.1,Asemblance
0,Nathan1423,PlayStation 4,7.1,Gone Home: Console Edition
10,Nathan1423,PlayStation 4,7.1,Metro: 2033 Redux
10,Nathan1423,PC,7.1,Dishonored
10,Nathan1423,PlayStation 4,7.1,Ninja Pizza Girl
9,Rox22,PlayStation,7.2,Tekken 3
8,Rox22,PlayStation 2,7.2,Tekken 4
7,Rox22,PlayStation 2,7.2,Tekken Tag Tournament
8,Rox22,Xbox 360,7.2,The Saboteur
6,Rox22,Xbox 360,7.2,Ninety-Nine Nights
8,Rox22,PlayStation 2,7.2,Destroy All Humans!
9,Rox22,PlayStation 2,7.2,Destroy All Humans! 2
7,Rox22,Xbox 360,7.2,Destroy All Humans! Path of the Furon
9,Rox22,Xbox 360,7.2,Injustice: Gods Among Us
8,Rox22,Xbox,7.2,Fable
10,Nathan1423,PlayStation 4,7.1,Samurai Warriors 4-II
9,Nathan1423,PlayStation 4,7.1,Fallen Legion: Sins of an Empire
5,Nathan1423,PlayStation 4,7.1,Shadow Warrior
4,Nathan1423,PlayStation 4,7.1,Motorcycle Club
6,Nathan1423,PlayStation 4,7.1,Samurai Warriors: Spirit of Sanada
6,Concretenomad,PlayStation 4,8.0,Batman: Arkham Knight
6,Rox22,PlayStation 2,7.2,BloodRayne
5,Rox22,PC,7.2,Gene Wars
7,Rox22,PC,7.2,Leisure Suit Larry: Love for Sail!
8,Rox22,Xbox 360,7.2,BioShock Infinite
8,Rox22,Xbox 360,7.2,Minecraft: Xbox 360 Edition
6,Rox22,PlayStation 2,7.2,Ghost in the Shell: Stand Alone Complex (2004)
8,Rox22,Xbox 360,7.2,Enslaved: Odyssey to the West
3,Rox22,Xbox 360,7.2,Alone in the Dark
7,Rox22,PlayStation,7.2,Alone in the Dark: The New Nightmare
10,Concretenomad,PlayStation 4,8.0,The Witcher 3: Wild Hunt
9,Rox22,PC,7.2,Alone in the Dark: The Trilogy 1+2+3
8,Concretenomad,PlayStation 4,8.0,Just Cause 3
9,Concretenomad,PlayStation 4,8.0,Star Wars Battlefront
7,Concretenomad,PlayStation 4,8.0,Bloodborne: The Old Hunters
9,Concretenomad,PlayStation 4,8.0,Fallout 4
6,Concretenomad,PlayStation 4,8.0,Far Cry Primal
8,Rox22,GameCube,7.2,Eternal Darkness: Sanity's Requiem
6,Rox22,Xbox 360,7.2,Devil May Cry 4
8,Rox22,PlayStation 2,7.2,Onimusha: Warlords
9,Rox22,PlayStation 2,7.2,Onimusha 2: Samurai's Destiny
6,Rox22,PlayStation 2,7.2,Onimusha 3: Demon Siege
3,Rox22,PlayStation 2,7.2,Devil May Cry 2
9,Rox22,PlayStation 2,7.2,Aggressive Inline
9,Rox22,PlayStation,7.2,Oddworld: Abe's Oddysee
8,Rox22,PC,7.2,Dune 2000
6,Rox22,PC,7.2,KKND Xtreme
9,Concretenomad,PlayStation 4,8.0,Tom Clancy's The Division
10,Nathan1423,PlayStation 4,7.1,Infinity Runner
5,Nathan1423,PlayStation 3,7.1,BioShock Infinite
10,Nathan1423,PlayStation 4,7.1,LawBreakers
8,Nathan1423,PlayStation 4,7.1,Morphite
8,Nathan1423,PlayStation 4,7.1,God Eater 2: Rage Burst
9,Rox22,GameCube,7.2,Resident Evil 4
5,Rox22,Xbox 360,7.2,X-Men Origins: Wolverine
5,Rox22,Xbox 360,7.2,Bulletstorm
7,Rox22,Xbox 360,7.2,Resident Evil 5
7,Rox22,Xbox 360,7.2,Dante's Inferno
9,Rox22,Xbox 360,7.2,Bayonetta
8,Rox22,Xbox 360,7.2,BioShock
9,Rox22,Xbox 360,7.2,BioShock 2
9,Rox22,PlayStation 2,7.2,Devil May Cry
9,Rox22,PlayStation 2,7.2,Devil May Cry 3: Dante's Awakening
2,Nathan1423,PlayStation 4,7.1,WRC 5
9,Nathan1423,PlayStation Vita,7.1,Toukiden: Kiwami
10,Nathan1423,PlayStation 4,7.1,Monster Hunter: World
7,Nathan1423,PlayStation 4,7.1,Sniper: Ghost Warrior 3
7,Nathan1423,PlayStation 4,7.1,Homefront: The Revolution
10,Dietrich_,PlayStation 4,3.7,Battlefield 1
8,Rox22,PlayStation 2,7.2,Grandia II
7,Rox22,GameCube,7.2,Luigi's Mansion
5,Rox22,Xbox 360,7.2,Mortal Kombat vs. DC Universe
5,Rox22,Xbox 360,7.2,Too Human
8,Rox22,Xbox 360,7.2,Red Dead Redemption
5,Rox22,PlayStation 2,7.2,Manhunt
7,Rox22,PlayStation,7.2,Resident Evil
9,Rox22,PlayStation,7.2,Resident Evil 2
8,Rox22,PlayStation 2,7.2,Resident Evil Code: Veronica X
9,Rox22,GameCube,7.2,Resident Evil 0
6,Dietrich_,PlayStation 4,3.7,Sniper Elite III
3,Dietrich_,PlayStation 4,3.7,The Elder Scrolls V: Skyrim Special Edition
9,Dietrich_,PlayStation 4,3.7,Rocket League
4,Swiskon,PlayStation Vita,4.3,Dragon's Crown
7,Rox22,PlayStation 2,7.2,Jade Cocoon 2
5,Rox22,Xbox 360,7.2,The Walking Dead: A Telltale Games Series
7,Rox22,Xbox 360,7.2,de Blob 2
7,Rox22,Xbox 360,7.2,Far Cry 3
7,Rox22,PlayStation 2,7.2,Baldur's Gate: Dark Alliance
9,Rox22,PlayStation 2,7.2,Baldur's Gate: Dark Alliance II
8,Rox22,Xbox 360,7.2,Tomb Raider
6,Rox22,PlayStation 2,7.2,Indigo Prophecy
9,Rox22,Xbox 360,7.2,Batman: Arkham Asylum
8,Rox22,Xbox 360,7.2,Batman: Arkham City
7,Rox22,PlayStation 2,7.2,Shadow of the Colossus
7,peyton_manatee,PlayStation 4,0.0,NHL 15
8,Rox22,Xbox 360,7.2,Portal: Still Alive
7,Rox22,Xbox 360,7.2,Dark Souls
6,Rox22,Xbox 360,7.2,Dead Island
7,Rox22,Xbox 360,7.2,Dark Souls: Artorias of the Abyss
8,Rox22,PC,7.2,Fallout
8,Rox22,PC,7.2,Fallout 2
5,Rox22,PlayStation 2,7.2,Fallout: Brotherhood of Steel
8,Rox22,Xbox 360,7.2,Fallout 3
9,Rox22,Xbox 360,7.2,Fallout: New Vegas
9,mitrichlab,PlayStation 4,0.0,Sniper Elite III
3,Rox22,Xbox 360,7.2,Ghostbusters: Sanctum of Slime
6,kpower,PlayStation 4,6.2,Sniper Elite III
10,alexakosman,PlayStation 4,7.3,The Last of Us Remastered
2,kpower,PlayStation 4,6.2,NHL 15
10,thatrandomdude,PlayStation 4,0.0,Sniper Elite III
6,alexakosman,PlayStation 4,7.3,Alien: Isolation
9,Rox22,Xbox 360,7.2,The Witcher 2: Assassins of Kings
8,Rox22,Xbox 360,7.2,BlazBlue: Continuum Shift
8,Rox22,Xbox 360,7.2,Grand Theft Auto IV
7,Rox22,PC,7.2,Diablo
9,Rox22,PC,7.2,Diablo II
7,Rox22,Xbox 360,7.2,Ghostbusters: The Video Game
8,Rox22,Xbox 360,7.2,From Dust
9,Rox22,Xbox 360,7.2,The Elder Scrolls IV: Oblivion
8,Rox22,Xbox 360,7.2,Dead Rising
9,Rox22,PC,7.2,The Secret of Monkey Island: Special Edition
6,alexakosman,PlayStation 4,7.3,Sniper Elite III
6,alexakosman,PlayStation 4,7.3,Secret Ponchos
9,alexakosman,PlayStation 4,7.3,The Witcher 3: Wild Hunt
8,alexakosman,PlayStation 4,7.3,Batman: Arkham Knight
6,alexakosman,PlayStation 4,7.3,Mad Max
5,peyton_manatee,PlayStation 4,0.0,Sniper Elite III
9,drd00d,PlayStation 4,0.0,Sniper Elite III
9,Rox22,PlayStation,7.2,Parasite Eve II
6,Rox22,Xbox 360,7.2,Alan Wake
5,Rox22,Xbox 360,7.2,Conan
5,Rox22,Xbox 360,7.2,Divinity II: The Dragon Knight Saga
7,Rox22,GameCube,7.2,Pikmin
9,Rox22,Xbox 360,7.2,Overlord
7,Rox22,Xbox 360,7.2,Overlord II
8,Rox22,PlayStation 2,7.2,Beyond Good & Evil
8,Rox22,Xbox 360,7.2,Torchlight
5,Rox22,Xbox 360,7.2,F.E.A.R.
9,Rox22,GameCube,7.2,Resident Evil
3,Rox22,Xbox 360,7.2,Clive Barker's Jericho
7,Rox22,Xbox 360,7.2,Skullgirls
8,Rox22,PC,7.2,Theme Hospital
8,Rox22,Xbox 360,7.2,Borderlands 2: Mr. Torgue's Campaign of Carnage
7,Rox22,PlayStation 2,7.2,Marc Ecko's Getting Up: Contents Under Pressure
9,Rox22,Xbox 360,7.2,Bully: Scholarship Edition
7,Rox22,Xbox 360,7.2,Borderlands 2: Sir Hammerlock's Big Game Hunt
8,Rox22,PlayStation 2,7.2,Kingdom Hearts
7,Rox22,Xbox 360,7.2,Enchanted Arms
7,omgupgradeurgam,PlayStation 4,0.0,Sniper Elite III
9,Sniperuger,PlayStation 4,0.0,Sniper Elite III
7,perlbuilder,PC,6.0,Sniper Elite V2
0,evilgamer3560,PC,2.8,Gone Home
8,Rox22,PC,7.2,Gender Wars
7,Rox22,Xbox 360,7.2,Alice: Madness Returns
9,Rox22,PC,7.2,Starcraft
5,Rox22,Xbox 360,7.2,Aliens vs. Predator
6,Rox22,PlayStation 2,7.2,Area 51
9,Rox22,PlayStation 2,7.2,Primal
7,Rox22,Xbox 360,7.2,Borderlands 2: Captain Scarlett and Her Pirate's Booty
8,Rox22,Xbox 360,7.2,Orcs Must Die!
8,Rox22,PlayStation 2,7.2,Atelier Iris: Eternal Mana
9,Rox22,Xbox 360,7.2,Mortal Kombat
9,benderrodriguez,Xbox 360,7.5,The Bridge
4,benderrodriguez,Xbox 360,7.5,Borderlands 2: Headhunter Pack 3 - How Marcus Saved Mercenary Day
8,benderrodriguez,PlayStation 4,7.5,Far Cry 4
6,benderrodriguez,PlayStation 4,7.5,Wolfenstein: The New Order
2,Iamthecell,PlayStation 3,4.4,Twisted Metal
8,benderrodriguez,Xbox 360,7.5,Pinball FX 2: Marvel Pinball - Civil War
6,Rox22,Xbox 360,7.2,Mass Effect 2: The Price of Revenge
8,Rox22,PC,7.2,The Pandora Directive
9,Rox22,PlayStation 2,7.2,Shin Megami Tensei: Persona 4
7,Rox22,PlayStation 2,7.2,Jurassic Park: Operation Genesis
9,Rox22,Xbox 360,7.2,Borderlands 2
8,Rox22,Xbox 360,7.2,Borderlands: Game of the Year Edition
7,Rox22,PlayStation 2,7.2,Ghosthunter
8,Rox22,Xbox 360,7.2,Sleeping Dogs
6,Rox22,PlayStation 2,7.2,Maximo: Ghosts to Glory
8,benderrodriguez,Xbox 360,7.5,Borderlands 2
9,benderrodriguez,Xbox 360,7.5,Sleeping Dogs
7,Rox22,PlayStation 2,7.2,The Simpsons: Hit & Run
7,benderrodriguez,Xbox 360,7.5,Batman: Arkham Origins
5,benderrodriguez,Xbox 360,7.5,Borderlands 2: Headhunter Pack 1 - TK Baha's Bloody Harvest
6,benderrodriguez,Xbox 360,7.5,BioShock Infinite: Burial at Sea - Episode One
8,benderrodriguez,PlayStation 4,7.5,Metro Redux
7,Rox22,PC,7.2,Toonstruck
8,Rox22,Xbox 360,7.2,Mass Effect
9,Rox22,Xbox 360,7.2,Mass Effect 2
7,Rox22,Xbox 360,7.2,Mass Effect: Bring Down the Sky
5,Rox22,Xbox 360,7.2,Mass Effect: Pinnacle Station
9,Rox22,Xbox 360,7.2,Mass Effect 3
6,Rox22,Xbox 360,7.2,Dishonored
9,Rox22,Xbox 360,7.2,Mass Effect 2: Lair of the Shadow Broker
8,Rox22,Xbox 360,7.2,Mass Effect 2: Overlord
9,benderrodriguez,PlayStation 4,7.5,P.T.
8,Rox22,Xbox 360,7.2,Mass Effect 2: Kasumi - Stolen Memory
8,benderrodriguez,PlayStation 4,7.5,Life is Strange: Episode 1 - Chrysalis
7,benderrodriguez,PlayStation 4,7.5,Devil May Cry 4: Special Edition
5,benderrodriguez,PC,7.5,Assassin's Creed Chronicles: China
8,benderrodriguez,PlayStation 4,7.5,Sniper Elite III
2,Rox22,Xbox 360,7.2,Dragon Age: Origins - Darkspawn Chronicles
4,Iamthecell,Xbox 360,4.4,Call of Duty: Modern Warfare 3
5,Rox22,Xbox 360,7.2,Dragon Age: Origins - Witch Hunt
7,Rox22,Xbox 360,7.2,Rumble Roses XX
6,Rox22,PlayStation 2,7.2,Playboy: The Mansion
4,Rox22,Xbox 360,7.2,Dragon Age: Origins - Golems of Amgarrak
7,Rox22,PC,7.2,Dragon Age: Origins - Return to Ostagar
9,Rox22,PlayStation 2,7.2,Shadow Hearts
9,Rox22,PlayStation 2,7.2,Shadow Hearts: Covenant
8,Rox22,PlayStation 2,7.2,Shadow Hearts: From the New World
6,Rox22,PlayStation 2,7.2,Gitaroo Man
8,Iamthecell,Xbox 360,4.4,The Darkness II
2,Iamthecell,Xbox 360,4.4,I Am Alive
2,Iamthecell,Xbox 360,4.4,Far Cry 3
3,Iamthecell,Xbox 360,4.4,Resident Evil 6
4,Iamthecell,Xbox 360,4.4,The Elder Scrolls V: Skyrim
6,Iamthecell,Xbox 360,4.4,Tomb Raider
7,Rox22,Xbox 360,7.2,Dragon Age II
9,Rox22,Xbox 360,7.2,The Elder Scrolls V: Skyrim
8,Rox22,Xbox 360,7.2,Dragon's Dogma
9,Rox22,Xbox 360,7.2,Dragon Age: Origins - Awakening
9,Rox22,Xbox 360,7.2,XCOM: Enemy Unknown
9,Rox22,Xbox 360,7.2,Viva Pinata
8,Rox22,Xbox 360,7.2,Viva Pinata: Trouble in Paradise
7,Rox22,PlayStation 2,7.2,The Punisher
6,Rox22,Xbox 360,7.2,Onechanbara: Bikini Samurai Squad
7,Rox22,Xbox 360,7.2,The Amazing Spider-Man
3,Iamthecell,PlayStation 4,4.4,Sniper Elite III
4,Iamthecell,Xbox 360,4.4,Gears of War: Judgment
4,evilgamer3560,PlayStation 4,2.8,Sniper Elite III
