user_score,publisher,rating,title,metascore,platform,genre,developer
4.9,2K Sports,E,NBA 2K14,87,"Xbox 360,iPhone/iPad,PC,PlayStation 3,PlayStation 4,Xbox One","Sports,Traditional,Team,Basketball,Sim,Sim",Visual Concepts
7.8,Ubisoft,E10+,Just Dance 2014,79,"Xbox 360,PlayStation 3,PlayStation 4,Wii U,Xbox One","Action,Miscellaneous,Rhythm,Dancing,Dancing",Ubisoft
6,Activision,E10+,Skylanders Swap Force,83,"Xbox 360,3DS,PlayStation 3,PlayStation 4,Wii U,Xbox One","Action,Platformer,Platformer,3D,3D",Vicarious Visions
6.8,Codemasters,E,F1 2013,79,"Xbox 360,PC,PlayStation 3","Driving,Racing,Simulation,Formula One,Formula One,Automobile",Codemasters
5.4,GameMill Publishing,T,Orc Attack: Flatulent Rebellion,38,"Xbox 360,PC,PlayStation 3","Action,General,General",Casual Brothers
8.4,Telltale Games,M,The Wolf Among Us: Episode 1 - Faith,82,"Xbox 360,iPhone/iPad,PC,PlayStation 3","Action Adventure,Adventure,Fantasy,General,Fantasy,Point-and-Click",Telltale Games
6.1,Zen Studios,E10+,Star Wars Pinball: Balance of the Force,88,"Xbox 360,PlayStation 3,PlayStation Vita,Wii U","Action,Miscellaneous,Parlor,Pinball,Pinball",Zen Studios
6.8,Deep Silver,E,Who Wants to Be a Millionaire? Special Editions,57,"Xbox 360,PC,PlayStation 3","Miscellaneous,Trivia / Game Show,Trivia / Game Show",Doublesix
7.5,CI Games,M,Alien Rage,46,"Xbox 360,PC,PlayStation 3,PlayStation 3","Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",CI Games
6.3,Deep Silver,M,Saints Row IV: Enter the Dominatrix,68,"Xbox 360,PC,PlayStation 3","Action Adventure,Modern,Modern,Open-World",Volition Inc.
3.4,Activision,E10+,Nickelodeon Teenage Mutant Ninja Turtles,25,"Xbox 360,3DS","Action,Beat-'Em-Up,Beat-'Em-Up,2D",Magic Pockets
5.9,2K Games,M,Borderlands 2: Headhunter Pack 1 - TK Baha's Bloody Harvest,58,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Gearbox Software
7.5,Ubisoft,T,Rocksmith 2014 Edition,87,"Xbox 360,PC,PlayStation 3,PlayStation 4,Xbox One","Action,Miscellaneous,Rhythm,Music,Music",Ubisoft
7.6,Namco Bandai Games America,T,Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,66,"Xbox 360,PC,PlayStation 3,PlayStation 4,Xbox One","Action,Fighting,Fighting,3D,3D",CyberConnect2
7.8,Warner Bros. Interactive Entertainment,E10+,LEGO Marvel Super Heroes,80,"Xbox 360,PC,PlayStation 3,PlayStation 4,Wii U,Xbox One","Action Adventure,Fantasy,General,Fantasy",TT Games
6.5,Big Ben Interactive,,WRC 4: FIA World Rally Championship,62,"Xbox 360,PC,PlayStation 3,PlayStation Vita","Driving,Racing,Rally / Offroad",Milestone S.r.l
6.3,505 Games,M,How to Survive,59,"Xbox 360,PC,PlayStation 3,Wii U","Action Adventure,Horror,Horror,Survival",EKO Software
7.2,Focus Home Interactive,M,Magrunner: Dark Pulse,74,"Xbox 360,PC,PlayStation 3","Miscellaneous,Puzzle,Action,Puzzle,Action",Frogwares
7.7,Konami,M,Castlevania: Lords of Shadow - Mirror of Fate HD,73,"Xbox 360,3DS,PC,PlayStation 3","Action Adventure,Fantasy,General,Fantasy",Mercury Steam
7.5,Warner Bros. Interactive Entertainment,T,Batman: Arkham Origins,74,"Xbox 360,PC,PlayStation 3,Wii U","Action Adventure,Fantasy,Fantasy,Open-World",WB Games Montreal
5.1,Namco Bandai Games,E10+,Pac-Man and the Ghostly Adventures,49,"Xbox 360,3DS,PC,PlayStation 3,Wii U","Action,Platformer,3D","Namco Bandai Games, Monkey Bar Games"
5.6,Activision,E,Angry Birds Star Wars,59,"Xbox 360,3DS,iPhone/iPad,PC,PlayStation 3,PlayStation 4,PlayStation Vita,Wii U,Xbox One","Strategy,Puzzle,Action,General,General",Exient Entertainment
7.7,2K Games,T,WWE 2K14,75,"Xbox 360,PlayStation 3","Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",Yuke's
7.9,Ubisoft,M,Assassin's Creed IV: Black Flag,86,"Xbox 360,PC,PlayStation 3,PlayStation 4,Wii U,Xbox One","Action Adventure,Historic,Historic,Open-World",Ubisoft
5.7,Electronic Arts,M,Battlefield 4,79,"Xbox 360,PC,PlayStation 3,PlayStation 4,Wii U,Xbox One","Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",EA DICE
4.3,DTP Entertainment,M,Blood Knights,43,"Xbox 360,PC,PlayStation 3","Role-Playing,Action Adventure,Fantasy,General,Fantasy,Action RPG",Deck 13
7.2,Focus Home Interactive,T,Final Exam,57,"Xbox 360,PC,PlayStation 3","Action,Beat-'Em-Up,Beat-'Em-Up,2D",Mighty Rocket Studio
7.7,2K Games,M,XCOM: Enemy Within,88,"Xbox 360,iPhone/iPad,PC,PlayStation 3","Sci-Fi,Strategy,Turn-Based,Sci-Fi,General",Firaxis Games
2.6,Activision,M,Call of Duty: Ghosts,73,"Xbox 360,PC,PlayStation 3,PlayStation 4,Wii U,Xbox One","Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Infinity Ward
7.4,Midnight City,E,The Bridge,76,"Xbox 360,PC,PlayStation 3,PlayStation 4,PlayStation Vita,Switch,Wii U,Xbox One","Miscellaneous,Puzzle,General,Puzzle,Logic,General",The Quantum Astrophysicists Guild
7.8,2K Games,M,BioShock Infinite: Burial at Sea - Episode One,68,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Irrational Games
7.9,Nordic Games Publishing,M,Deadfall Adventures,43,"Xbox 360,PC","Action,Shooter,Shooter,First-Person,Fantasy,Fantasy,Arcade",The Farm 51
8.7,Focus Home Interactive,T,Contrast,65,"Xbox 360,PC,PlayStation 3,PlayStation 4,Xbox One","Miscellaneous,Puzzle,Action,Puzzle,Action",Compulsion Games
5.4,Electronic Arts,E10+,Need for Speed: Rivals,76,"Xbox 360,PC,PlayStation 3,PlayStation 4,Xbox One","Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",Ghost Games
4.1,D3Publisher,E10+,Adventure Time: Explore the Dungeon Because I DON'T KNOW!,47,"Xbox 360,3DS,PC,PlayStation 3,Wii U","Action Adventure,Fantasy,General,Fantasy",WayForward
6.2,Focus Home Interactive,E,Farming Simulator,33,"Xbox 360,PC,PlayStation 3,PlayStation Vita","Simulation,General,General,Virtual,Career",Giants Software
7.7,Mastiff,T,Bandfuse: Rock Legends,73,"Xbox 360,PlayStation 3","Music,Action,Miscellaneous,Rhythm,Music",Realta Entertainment Group
5.5,Microsoft Game Studios,M,State of Decay: Breakdown,71,"Xbox 360,PC","Action Adventure,Horror,Survival",Undead Labs
7.5,Namco Bandai Games,T,SoulCalibur II HD Online,76,"Xbox 360,PlayStation 3","Fighting,3D,Action,Fighting,3D",Project Soul
7.8,Atlus,T,AquaPazza: AquaPlus Dream Match,75,PlayStation 3,"Action,Fighting,Fighting,2D,2D",Examu
6.7,Nordic Games Publishing,M,Painkiller: Hell & Damnation,53,"Xbox 360,PC,PlayStation 3","Action,Shooter,Shooter,First-Person,Fantasy,Fantasy,Arcade",The Farm 51
8.2,Namco Bandai Games,T,SoulCalibur II HD Online,73,"PlayStation 3,Xbox 360","Action,Fighting,Fighting,3D,3D",Project Soul
7.6,Ripstone,T,Stick it to the Man!,79,"PlayStation 3,PC,PlayStation 4,PlayStation Vita,Switch,Wii U,Xbox One","Action,Platformer,Platformer,3D,3D",Zoink!
3.8,D3Publisher,E10+,Adventure Time: Explore the Dungeon Because I DON'T KNOW!,40,"PlayStation 3,3DS,PC,Wii U,Xbox 360","Action Adventure,Fantasy,General,Fantasy",WayForward
5.1,Electronic Arts,E10+,Need for Speed: Rivals,80,"PlayStation 3,PC,PlayStation 4,Xbox 360,Xbox One","Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",Ghost Games
2.9,Focus Home Interactive,E,Farming Simulator,40,"PlayStation 3,PC,PlayStation Vita,Xbox 360","Simulation,General,General,Virtual,Career",Giants Software
8.1,Ivent Games,E10+,Strength of the Sword 3,67,PlayStation 3,"Fantasy,Action Adventure,General,Fantasy",Ivent Games
7.4,Namco Bandai Games,,Saint Seiya: Brave Soldiers,55,PlayStation 3,"Action,Fighting,Fighting,3D,3D",Dimps Corporation
8,SCEA,E,Gran Turismo 6,81,PlayStation 3,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",Polyphony Digital
6.6,Nordic Games Publishing,M,Painkiller: Hell & Damnation,40,"PlayStation 3,PC,Xbox 360","Action,Shooter,Shooter,First-Person,Fantasy,Fantasy,Arcade",The Farm 51
6.8,SCEA,E10+,Doki-Doki Universe,62,"PlayStation 3,PlayStation 4,PlayStation Vita","General,Miscellaneous,General",SCEA
8.5,Telltale Games,M,The Walking Dead: Season Two Episode 1 - All That Remains,82,"PlayStation 3,iPhone/iPad,PC,PlayStation Vita,Xbox 360","General,Action,Adventure,General,Point-and-Click",Telltale Games
6.3,Playlogic,E,Toki Tori,75,"PlayStation 3,3DS,iPhone/iPad,PC,Switch,Wii U","General,Puzzle,Miscellaneous,Puzzle,Action,General",Two Tribes
6.7,SCEA,E10+,Minecraft: PlayStation 3 Edition,86,"PlayStation 3,3DS,PC,PlayStation 4,PlayStation Vita,Switch,Wii U,Xbox 360,Xbox One","Fantasy,Action Adventure,Adventure,3D,Sandbox,First-Person,Fantasy","4J Studios, Mojang AB"
6.1,Ubisoft,M,Assassin's Creed Liberation HD,64,"PlayStation 3,PC,Xbox 360","Action Adventure,Historic,Historic,Open-World",Ubisoft Sofia
5.4,Namco Bandai Games,T,Dragon Ball Z: Battle of Z,54,"PlayStation 3,PlayStation Vita,Xbox 360","Action,Fighting,Fighting,3D,3D",Artdink
6.8,Capcom,E10+,Dustforce,70,"PlayStation 3,PC,PlayStation Vita,Xbox 360","Action,Platformer,2D","Hitbox , QLOC"
6.8,Playlogic,E,Adam's Venture Chronicles,49,"PlayStation 3,PC","Action,General",Vertigo Games
8.2,Telltale Games,M,The Wolf Among Us: Episode 2 - Smoke and Mirrors,82,"PlayStation 3,iPhone/iPad,PC,Xbox 360","Action Adventure,Adventure,General,Fantasy,Point-and-Click",Telltale Games
6.8,Warner Bros. Interactive Entertainment,E10+,The LEGO Movie Videogame,80,"PlayStation 3,3DS,iPhone/iPad,PC,PlayStation 4,PlayStation Vita,Wii U,Xbox 360,Xbox One","Action Adventure,Fantasy,General,Fantasy",TT Games
5.1,Moonbite Games,M,Zombeer,32,"PlayStation 3,PC,PlayStation 4,Wii U","Action,General",Moonbite Games
6,Square Enix,T,Lightning Returns: Final Fantasy XIII,66,"PlayStation 3,PC,Xbox 360","General,Role-Playing,General,Japanese-Style",Square Enix
8.2,SCEA,M,The Last of Us: Left Behind,88,"PlayStation 3,PlayStation 4","Action Adventure,General,Modern",Naughty Dog
4.8,Deep Silver,E,NASCAR '14,67,"PlayStation 3,PC,Xbox 360","GT / Street,Driving,Racing,Simulation,GT / Street,Stock Car,Automobile",Eutechnyx
7.3,Capcom,E10+,Strider,70,"PlayStation 3,PC,PlayStation 4,Xbox 360,Xbox One","Action Adventure,Fantasy,General,Fantasy",Double Helix Games
4.4,Aksys Games,T,Magus,32,PlayStation 3,"Action,Role-Playing,General,Action RPG","Aksys Games, Black Tower Studios"
7.5,D3Publisher,M,Earth Defense Force 2025,69,"PlayStation 3,Xbox 360","Shooter,Sci-Fi,Action,Shooter,Third-Person,Sci-Fi,Arcade",Sandlot
